id_str	text	time	sentiment
1326423090260226048	Allah cc beterşnden korusun.  İnşallah #izmirdepremi	11/11/2020 07:14:43	0
1326422846181142528	Ben: Tamam artık sallanmiyoruz bu sadece bilincaltinın bi oyunu sakin ol yasandı ve bitti Yine ben:tamam artık kötü düşünmiycem korkmiycam DEPREM: SELAMUNALEYKÜM GÜNÜNÜ KARARTMAYA GELDİM 4.8 / 09.50  #izmirdepremi #Yanındayızİzmir #izmirdepreminde	11/11/2020 07:13:44	0
1326422725389410305	Sondakika..  #izmirdepremi https://t.co/Sl7jQLVvkr	11/11/2020 07:13:16	0
1326422686243950594	RT @lafannesi5: Sabah sabah yine fena sallandı izmir🤦🏻‍♀️Nasıl olacak ya böyle, sürekli diken üstündeyiz😔🤦🏻‍♀️ #izmir #izmirdepremi #carsamba	11/11/2020 07:13:06	0
1326422477363433478	RT @Paleosismolog: Ülkemizdeki en büyük sorun..  -Ne zemin -Ne deprem -Ne yönetmelik En büyük sorun -Denetimsizlik -Müteahhitlik sistemi -Plansızlık -Aşırı kar -Rant -Fırsat -Ahlaki çöküntü -İnsanın değersiz olması -İnsan canının ucuz olması -Bilim/Mühendislikten uzaklaşma #izmirdepremi #deprem https://t.co/HKrSlaUqZW	11/11/2020 07:12:16	0
1326422346362728448	Bir deprem daha ALLAH YARDIMCIMIZ OLSUN  GEÇMİŞ OLSUN İZMİR... #deprem #izmirdepremi	11/11/2020 07:11:45	0
1326422109367767041	İzmir'de korkutan deprem! https://t.co/Oziig43Hnk&lt;&lt;&lt;&lt;&lt; #deprem #EgeDenizi #Valiİstifa #izmirdepremi https://t.co/AYSaMVFYuV	11/11/2020 07:10:49	0
1326421915226042368	RT @inannaaaaaa: Yine hatırı sayılır salladı #izmir  #izmirdepremi #Artçı	11/11/2020 07:10:02	0
1326421816630448128	Yine depremle açtık gözümüzü. #izmirdepremi	11/11/2020 07:09:39	0
1326421780291006465	#Gunaydin İzmir de 4.8 büyüklüğünde deprem ins can ve mal kaybı yok #carsamba  #izmirdepremi  #deprem	11/11/2020 07:09:30	0
1326421768605741057	#izmirdepremi #izmirdepreminde #izmirdeprem #izmir #izmirinyanındayız sabah depremle uyanmak :(	11/11/2020 07:09:28	0
1326421535385587714	İzmir Menderes'te korkutan deprem!  #izmirdepremi https://t.co/aRHE6ya6ZC https://t.co/0kBU1YeQtE	11/11/2020 07:08:32	0
1326421311527280641	Ege Denizi. #Deprem #İzmir #izmirdepremi https://t.co/8yy0i9Ie9H @izmirgibiyiz @izmirdecevirme @izmirbld @tuncsoyer @gurseltekin34 @gurkanhacir @kilicdarogluk	11/11/2020 07:07:39	0
1326421217369264129	Yeter amk yeter ya #izmirdepremi	11/11/2020 07:07:16	0
1326421205407182848	Sallandık #izmirdepremi #izmir	11/11/2020 07:07:13	0
1326421091741560837	İzmir 4.8 şiddetinde sallandı  https://t.co/A6auzJdYpP #izmir #izmirdeprem #izmirdedeprem #izmirdepremi	11/11/2020 07:06:46	0
1326420810576371712	Yine depremle uyanmak #izmirdepremi #izmir #depremizmir #izmirliyim https://t.co/mt87ZgTzDF	11/11/2020 07:05:39	0
1326420727118094337	Artik Rihter ölçeği gibi olduk..ben 5 civari bu dedim.. #izmirdepremi https://t.co/3YLoTCY1HO	11/11/2020 07:05:19	0
1326420619701989378	Bir dur artık ya. Nedir bu Covid bi yandan deprem bi yandan. Nerede kalacağımızı şaşırdık! #izmirdepremi #deprem #Covid_19 #izmir	11/11/2020 07:04:54	0
1326420579398914049	RT @inannaaaaaa: Yine hatırı sayılır salladı #izmir  #izmirdepremi #Artçı	11/11/2020 07:04:44	0
1326420572742569985	RT @arzusaylam: Yine deprem oldu 🥺🥺 #izmirdepremi	11/11/2020 07:04:42	0
1326420362163331072	Çok şükür bu da bitti. Bu depremler hepimizin kıçını birer sismografa çevirdi. Kıçımızın yanılma payı %1’den daha az.. #deprem #depremizmir #izmir #izmirdepremi https://t.co/XpxB7zqq08	11/11/2020 07:03:52	0
1326420359336357889	Geçmiş olsun izmir 4.8 bu son olsun 🙏🙏 #izmirdepremi #izmir	11/11/2020 07:03:52	0
1326420345381924867	Canlı derste yakalandık bu sefer geçmiş olsun  #izmirdepremi	11/11/2020 07:03:48	0
1326420311357726722	#izmirdepremi	11/11/2020 07:03:40	0
1326420298665762816	Genelde hisseymezdik buralarda. Ama uykudan uyandırdı bu sefer. Allah hepimizi korusun. 🙏🤲 Geçmiş olsun hepimize. #izmirdepremi #izmir https://t.co/G5UMCix5mo	11/11/2020 07:03:37	0
1326420240281051141	Yine sallanarak uyandık. Geçmiş olsun hepimize 4.8 #izmirdepremi	11/11/2020 07:03:23	0
1326420226766999552	yine sallandık #izmirdepremi #izmir #deprem	11/11/2020 07:03:20	0
1326420202372931586	RT @arzusaylam: Yine deprem oldu 🥺🥺 #izmirdepremi	11/11/2020 07:03:14	0
1326420126418300933	Nedir bu şiddet bu celal İzmir  #deprem #izmirdepremi	11/11/2020 07:02:56	0
1326419900991148033	@Kandilli_info Ooo geçmiş olsun hepimize. Durmuyor. Allah korusun hepimizi. #izmirdepremi #izmir	11/11/2020 07:02:02	0
1326419858058305536	#izmirdepremi #depremizmir #deprem #İzmir #Çarşamba https://t.co/AvUZg2yMVU	11/11/2020 07:01:52	0
1326419774944006148	#izmirdepremi   AFAD: Ege Denizi'nde Kuşadası açıklarında 4.8 büyüklüğünde #deprem meydana geldi.	11/11/2020 07:01:32	0
1326419736989736960	İzmirdə Yene deprem olub. İnşallah heçnə yoxdur. Allah yardımcınız olsun Türkiyəm. 🇹🇷🇦🇿✊ #izmirdepremi #türkiye #deprem	11/11/2020 07:01:23	0
1326419710108463108	#izmirdepremi #izmirdeprem https://t.co/sorm7OEmkY	11/11/2020 07:01:17	0
1326419709420564482	#izmirdepremi #izmir #deprem #depremizmir #Kandilli #AFAD #afadizmir #haber #SonDakika   Ege Denizinde 4,8 büyüklüğünde deprem! İzmir ve çevre illerde hissedildi https://t.co/zQTmfCuIdo @bolgegundem aracılığıyla	11/11/2020 07:01:17	0
1326419582270271488	4.8 yine sallandık😔 #Gunaydin #izmirdepremi #izmir #deprem	11/11/2020 07:00:46	0
1326419524976062464	Sabah sabah yine fena sallandı izmir🤦🏻‍♀️Nasıl olacak ya böyle, sürekli diken üstündeyiz😔🤦🏻‍♀️ #izmir #izmirdepremi #carsamba	11/11/2020 07:00:33	0
1326419429123624964	İzmir yine sallanmış, geçmiş olsun...  #deprem #izmirdeprem #izmirdepremi #izmir	11/11/2020 07:00:10	0
1326419428347613185	Ne oldu unutuldu mu İzmir? #izmirdepremi	11/11/2020 07:00:10	0
1326419261234044930	RT @dmt_35ksk: 4.8 mi 5 vardı yine.. #izmir #izmirdepremi #depremizmir #deprem https://t.co/UU7szYNfmf	11/11/2020 06:59:30	0
1326419208671010825	RT @ben1bulut: Hükümetin en az yılsonuna kadar icra ve haciz işlemlerini İzmir için durdurması gerekir. Hem vatandaşların yaralarının sarılması ve depremin yarattığı travmadan çıkmaları hem de İzmir Adliyesindeki onarım işlerinin tamamlanması açısından buna çok ihtiyaç var. #izmirdepremi #İzmir	11/11/2020 06:59:17	0
1326419200324362242	#izmirdepremi https://t.co/4Mav7qBlT4	11/11/2020 06:59:15	0
1326419168871280640	“4.8” Allah beterinden korusun! #izmirdepremi	11/11/2020 06:59:08	0
1326419092341977090	#izmirdepremi Hepimize geçmiş olsun. Dolabı sallayacak kadardı.😱	11/11/2020 06:58:49	0
1326419054622617601	4.8 kuşadası #izmirdepremi #izmir #deprem	11/11/2020 06:58:40	0
1326419049606209536	4.8 mi 5 vardı yine.. #izmir #izmirdepremi #depremizmir #deprem https://t.co/UU7szYNfmf	11/11/2020 06:58:39	0
1326418943138013184	Gözümü yine depreme açmış olmam #çarşamba #izmirdepremi	11/11/2020 06:58:14	0
1326418901102714887	Uykumdan sallanarak uyandım ne zaman bitecek bu  #izmirdepremi	11/11/2020 06:58:04	0
1326418884149325825	4.8 #izmirdepremi	11/11/2020 06:58:00	0
1326418857242845187	Yine sallandık ne zaman bitecek bu, yastığa kafamızı rahat koyamayacak mıyız !#izmirdepremi	11/11/2020 06:57:53	0
1326418845209387009	Sallana sallana beşik olduk.  #izmir #izmirdepremi #izmirdeprem	11/11/2020 06:57:51	0
1326418817090801665	@DepremDairesi @Kandilli_info depremi ne zaman yazacaksınız şiddetini acaba? #izmir #deprem #izmirdepremi #izmirdedeprem	11/11/2020 06:57:44	0
1326418748773986304	#hayatyordubizi demeyelim de #deprem yordu bizi . Yine korku dolu saniyeler eşliğinde bitmesini bekledim. #izmirdepremi	11/11/2020 06:57:28	0
1326418744168603649	Depremi hisseden var mı ? 09:50 #izmirdepremi	11/11/2020 06:57:26	0
1326418641651453952	Bir anda başlayıp hiç bitmeyecek korkusu nedir güne yaşayarak başladık. 😒 #izmirdepremi	11/11/2020 06:57:02	0
1326418436625469440	Uykudan sıçradım sallana sallana iyice dansöz olduk #izmirdepremi #izmir	11/11/2020 06:56:13	0
1326418417163890692	RT @bskmuammer: #izmir #izmirdepremi #deprem #izmirdepreminde  yine sallandık #allah korusun	11/11/2020 06:56:08	0
1326418375862521856	Yine deprem oldu giderek hızlanacak ve 30ekim depremi gibi olacak diye çok korktum #izmirdepremi	11/11/2020 06:55:59	0
1326418297743683584	Güne depremle başladık, alıştık aslında... #deprem #izmirdepremi	11/11/2020 06:55:40	0
1326418229057761280	Yine hatırı sayılır salladı #izmir  #izmirdepremi #Artçı	11/11/2020 06:55:24	0
1326418211609456640	Ey Allah’ım yine sallandık rabbim beterinden korusun 🙈🙈🙏🏻🙏🏻#izmirdepremi	11/11/2020 06:55:19	0
1326418180827471872	An itibariyle yatağın yanında cenin pozisyonundayiz #izmirdepremi	11/11/2020 06:55:12	0
1326418178235396099	sallanıp duruyoruz Allah sonumuzu hayır etsin inşallah, #izmirdepremi	11/11/2020 06:55:12	0
1326418066033549313	deprem yine iyi sallandik Allah'ım sen koru #izmirdepremi  #kızıldelikahin  #aysentok	11/11/2020 06:54:45	0
1326418021758414848	Yine fena sallandık. #izmirdepremi	11/11/2020 06:54:34	0
1326417820880695305	#izmirdepremi bitmeyi düşünüyor musunuz acaba sayın deprem ve artçıları??????	11/11/2020 06:53:46	0
1326417784427995137	Yine sallandık😔 #izmirdepremi	11/11/2020 06:53:38	0
1326417772138606595	#deprem #izmirdepremi 29 ekimden sonra ve 10 kasımdan sonra  deprem şaşırtıcı..	11/11/2020 06:53:35	0
1326417769131352064	Zaten 1-2 saat uyuyabiliyoruz onda da yataktan fırlayarak uyanıyoruz, psikolojimiz desen pert. Gerçekten kafayı yemek üzereyim ya #izmirdepremi #izmir	11/11/2020 06:53:34	0
1326417755998998534	Deprem oldu fena salladı varmı hisseden ev mi? Sıkıntılı #izmirdepremi #izmir #Artcı	11/11/2020 06:53:31	0
1326417636276772865	#izmirdeprem  #izmir  #izmirdepremi   Çok kötü vurdu yine..Anlık sallandik.	11/11/2020 06:53:02	0
1326417612516028416	Yine deprem oldu 🥺🥺 #izmirdepremi	11/11/2020 06:52:57	0
1326417599400390656	Yine sallandık... İzmir sürekli sallanıyor... Risk büyük... Allah hepimizi korusun... #izmirdepremi devam ediyor...	11/11/2020 06:52:54	0
1326417567343382531	Tam unutuyoruz derden yine kötü bir #izmirdepremi	11/11/2020 06:52:46	0
1326417547441352704	Salladı yine #izmirdepremi	11/11/2020 06:52:41	0
1326417492798009349	Deprem ile uyandık bok gibiydi #izmirdepremi	11/11/2020 06:52:28	0
1326417262606217225	#izmirdepremi yine sallandık	11/11/2020 06:51:33	0
1326417240032473094	#izmir #izmirdepremi #deprem #izmirdepreminde  yine sallandık #allah korusun	11/11/2020 06:51:28	0
1326417230138138625	Deprem #izmir #deprem #izmirdepremi #izmirdedeprem	11/11/2020 06:51:25	0
1326417204850663424	Hayırlı olsun güne depremle uyandık #izmirdepremi	11/11/2020 06:51:19	0
1326417202212450307	İzmir de devam ediyor depremler 09.50 #izmirdepremi #İzmir	11/11/2020 06:51:19	0
1326417197170823168	#izmirdepremi  Incirli makineden izmire ulaşan yardim eli... https://t.co/8c3fOqKl8A  @KeciorenMem @MeslegimHayatim @muratonk58 @Bahriunal06 @Ayhanisik37 @incirlimtal https://t.co/FeEqwpPYUA	11/11/2020 06:51:18	0
1326417167420706817	Iyi sallandik yine.. #izmir #deprem #izmirdepremi	11/11/2020 06:51:11	0
1326417155710185473	Sallandık  #izmirdepremi	11/11/2020 06:51:08	0
1326414587634266118	17 Ağustos 1999’da enkazdan çıkarılmıştı, İzmir depreminde can kurtardı https://t.co/vOBnFhCbGY #izmirdepremi #depremizmir #17agustos1999 https://t.co/g7MUH9CkQ8	11/11/2020 06:40:55	0
1326412841524621313	İzmir'de büyük dönüşüm  https://t.co/tu2ZauVK2l  #izmirdepremi #izmir #hasarlıbina #çevreveşehircilikbakanlığı #muratkurum #dönüşüm https://t.co/GzIJAstEvS	11/11/2020 06:33:59	0
1326412786608578563	Çadır kentte yaşayan çocuklardan duygulandıran paylaşım https://t.co/OAmkiU5Bwp #10Kasim1938 #izmir #izmirdepremi #istiklalmarsı https://t.co/dJZHo5gQiO	11/11/2020 06:33:46	0
1326410150643707905	RT @ProfDrUsumezsoy: Ege'de artçıların bize söylediği 1 #izmir #izmirdepremi #ege #deprem #earthquake #earthquakes #seferihisar #karaburun #artçı #afad #aydın #sisam #samos #SALI #narlidere #güzelbahçe #doganbeyli #narliderefayi #kordon #alsancak #urla #mugla #manisa #menemen #AKUT #Kandilli https://t.co/EAK9P3WpQK	11/11/2020 06:23:18	0
1326408916272623619	@tuncsoyer @azize_666 Başkanım, İzmir halkı çok özel bir halktır, her konuda sizin yanınızda olacaktır. Siz de İzmir için bir değerli bir başkansınız. Konunun uzmanı her milletten kişilerle panel düzenleyip, bir an önce hayata geçirmenizi temenni ediyorum. #izmirdepremi	11/11/2020 06:18:23	0
1326408276242731008	Termokon İzmir'e Yardım Elini Uzattı #termokon #izmir #deprem #sogukdepo #endustriyelsogutma #endustriyelsogutmasistemleri #izmirdepremi https://t.co/SFOLoiWOeK	11/11/2020 06:15:51	0
1326403635677437953	RT @lal_alangn: Gunay’in ve ailesinin sesini duyun!  #günayözışık #izmirdepremi #izmirinyanındayız  https://t.co/NCvfM5BpXH	11/11/2020 05:57:24	0
1326403251470823425	Hükümetin en az yılsonuna kadar icra ve haciz işlemlerini İzmir için durdurması gerekir. Hem vatandaşların yaralarının sarılması ve depremin yarattığı travmadan çıkmaları hem de İzmir Adliyesindeki onarım işlerinin tamamlanması açısından buna çok ihtiyaç var. #izmirdepremi #İzmir	11/11/2020 05:55:53	0
1326402682085576705	RT @SVi35: 🚨 Depremzedelerin "ACİL İHTİYAÇ LİSTESİ" oluşturdu. Fuar İzmir D Holü’nde kabul edilen bağışların dağıtımı yine @izmirbld ekipleri tarafından sağlanıyor. #izmirdepremi #deprem #izmir #salı #Atamİzindeyiz https://t.co/mBSEKhWO39	11/11/2020 05:53:37	0
1326401886216462336	RT @ProfDrUsumezsoy: Ege'de artçıların bize söylediği 2 #izmir #izmirdepremi #ege #deprem #earthquake #earthquakes #seferihisar #karaburun #artçı #afad #aydın #sisam #samos #SALI #narlidere #güzelbahçe #doganbeyli #narliderefayi #kordon #alsancak #urla #mugla #manisa #menemen #AKUT https://t.co/8nbTFX9JQ1	11/11/2020 05:50:27	0
1326401868822704128	RT @ProfDrUsumezsoy: Ege'de artçıların bize söylediği 1 #izmir #izmirdepremi #ege #deprem #earthquake #earthquakes #seferihisar #karaburun #artçı #afad #aydın #sisam #samos #SALI #narlidere #güzelbahçe #doganbeyli #narliderefayi #kordon #alsancak #urla #mugla #manisa #menemen #AKUT #Kandilli https://t.co/EAK9P3WpQK	11/11/2020 05:50:23	0
1326401172446588934	RT @ppty_35: __//🌼💙🌼__//  #izmirdepremi ne bakınca insan  şunu demeden geçemiyor   "Çiçekleri ölen bir bahçede  Artık ağaçlar yeşermez  Banane deme ,yarın belki de sana .. . Bugününü kin ,nefret ile heba etme  Sevgiden tohumlar dik gönüllere ki Yeşerip  umuttan ormanlar olsun.. #aydabebek https://t.co/q6XreiHMEw	11/11/2020 05:47:37	0
1326400226291224581	İki üniversiteden çarpıcı İzmir depremi raporu: Facia göz göre göre geldi! https://t.co/9v0nMuCdQJ #izmirdepremi #izmir #depremizmir https://t.co/DLS1S1nw2R	11/11/2020 05:43:51	0
1326395974894366721	RT @TekbBulent: #izmirdepremi ayni yardım operasyonunu gerçekleştiğimiz depomuzda faaliyetimiz tam hız devam ediyor. https://t.co/TD21J8wllG	11/11/2020 05:26:58	0
1326389230571024384	RT @izmirukk: AFAD'ın 3 gün önce "geçici konaklama merkezi" olarak açıkladığı Folkart Towers yanındaki boş arazi çevresinde saha gözlemimiz sonucu alana konteyner kent için çalışmaların devam ettiğini gözlemledik. Konteyner kentin 1000 kişilik kapasitede olacağı söyleniyor.  #izmirdepremi https://t.co/B5AxnVvDfi	11/11/2020 05:00:10	0
1326381409498443779	RT @sonmuhurhaber: "İzmir'de deprem dönüşümünü gerçekleştireceğiz"  https://t.co/WBN92Kyfcz #izmir #izmirdedeprem #izmirdepremi #izmirdeprem #CevreveSehircilikBakanligi #MuratKurum @csbgovtr @murat_kurum	11/11/2020 04:29:05	0
1326380650342051840	RT @ProfDrUsumezsoy: Ege'de artçıların bize söylediği 2 #izmir #izmirdepremi #ege #deprem #earthquake #earthquakes #seferihisar #karaburun #artçı #afad #aydın #sisam #samos #SALI #narlidere #güzelbahçe #doganbeyli #narliderefayi #kordon #alsancak #urla #mugla #manisa #menemen #AKUT https://t.co/8nbTFX9JQ1	11/11/2020 04:26:04	0
1326378004889694208	"İzmir'de deprem dönüşümünü gerçekleştireceğiz"  https://t.co/WBN92Kyfcz #izmir #izmirdedeprem #izmirdepremi #izmirdeprem #CevreveSehircilikBakanligi #MuratKurum @csbgovtr @murat_kurum	11/11/2020 04:15:33	0
1326377951911440391	RT @tevhidekip_: Depremleri, doğal afetleri ideolojik farklılıkların mezesi haline getiren etkileşim sevdalısı sosyal medya soytarılarının sorumsuzluğu ile bombalar altından kaçarak ülkemize sığınan mazlumları siyasi rant malzemesi yapan ırkçıların sorumsuzluğu arasında fark yoktur. #izmirdepremi	11/11/2020 04:15:21	0
1326376906200117248	Depremzedelere yatak ve baza desteği  https://t.co/H6tpWqI7rw #izmir #izmirdedeprem #izmirdepremi #destek #depremzede #izmirbuyuksehirbelediyesi #halkinbakkali #tuncsoyer @izmirbld @tuncsoyer	11/11/2020 04:11:11	0
1326371825580961792	@uzunyounkisasi Evine giremeyen onca insan var. Görülen köy kılavuz istemez, Umarım kimseye bir şey olmaz. hala daha deprem olmaya devam ediyor daha dün 4.2 oldu, nasıl sağlam olabilir bu yapı ama doğru ticaret daha önemli. #tunçsoyer #izmirdepremi #izmirbüyükşehirbelediyesi	11/11/2020 03:51:00	0
1326370385575743488	RT @bilalnas21: Depremin en masum meleği  prensesimiz Ayda'dan selamlar herkese o artık çok iyi çok şükür canım güzelim benim çok iyi geldi bu video meleğim.. #ayda #aydabebek #izmirdepremi https://t.co/wQ7Bzf996N	11/11/2020 03:45:17	0
1326364878299418624	RT @lal_alangn: Gunay’in ve ailesinin sesini duyun!  #günayözışık #izmirdepremi #izmirinyanındayız  https://t.co/NCvfM5BpXH	11/11/2020 03:23:24	0
1326359838939602946	RT @avdenizyucel: Deprem gününde olduğu gibi, sonrasında da vatandaşlarımızı yalnız bırakmayacağımızı söylemiştik. Bugün de dertlerine ortak olmak, acılarını paylaşmak ve olabildiğimizce yaralara merhem olmak için yanlarındaydık. Yanlarında olmaya devam edeceğiz. #izmirdepremi https://t.co/iXAyOJTSiK	11/11/2020 03:03:22	0
1326355187162894341	@chefgngr35 #izmirdepremi #izmirdeprem #izmirdepreminde @zorluholdingtr @demetakbag @DemetAkalin @SafakSezer @sahmetsahmet @fatihportakal @haluklevent @ahbapplatformu	11/11/2020 02:44:53	0
1326348364217257984	RT @lal_alangn: Gunay’in ve ailesinin sesini duyun!  #günayözışık #izmirdepremi #izmirinyanındayız  https://t.co/NCvfM5BpXH	11/11/2020 02:17:47	0
1326342817518596097	DepremÇadırAlanında 8.günüm Bizler MücadeleEtmeye devamederken gündemin bukadar hızlı değişmesi,yardımların biranda bıçakgibi kesilmesi bizleri çoküzdü.Sizlerin gündemi değişmiş olabilir ama bulunduğum ÇadırAlanındaki 2000çadırın gündemi maalesef hala aynı😔 #izmirdepremi #izmir https://t.co/6RWtTYuHPM	11/11/2020 01:55:44	0
1326342817518596097	DepremÇadırAlanında 8.günüm Bizler MücadeleEtmeye devamederken gündemin bukadar hızlı değişmesi,yardımların biranda bıçakgibi kesilmesi bizleri çoküzdü.Sizlerin gündemi değişmiş olabilir ama bulunduğum ÇadırAlanındaki 2000çadırın gündemi maalesef hala aynı😔 #izmirdepremi #izmir https://t.co/6RWtTYuHPM	11/11/2020 01:55:44	0
1326313199386374145	RT @ege_in: İzmir Furkan Gönüllüleri olarak depremzedelere bugün 300 kişilik yemek dağıtıldı. Buna vesile olan, yardımcı olan herkesten Allah razı olsun. Bu zor süreçi hep beraber atlatacağız. 🤗  #izmir #i̇zmir #izmirdeprem #deprem #kardeşlik #gıda #gıdayardımı https://t.co/l3Q4Ov6dRW	10/11/2020 23:58:03	4
1326311616531603456	RT @aye07416088: #izmir 💕Eve ve otele gelmekteyim💕 23yasinda bugday tenli 1.65boy bayanim. Sadece WHATSAP 💋05366652852💋 #konak #alsancak #Karsiyaka #bostanli #bornova https://t.co/ClwLLkKkVh	10/11/2020 23:51:45	2
1326311585816731650	#izmir 💕Eve ve otele gelmekteyim💕 23yasinda bugday tenli 1.65boy bayanim. Sadece WHATSAP 💋05366652852💋 #konak #alsancak #Karsiyaka #bostanli #bornova https://t.co/ClwLLkKkVh	10/11/2020 23:51:38	2
1326311070445789185	RT @aye07416088: #izmir💕Eve ve otele gelmekteyim💕 23yasinda bugday tenli 1.65boy bayanim. Sadece WHATSAP 💋05366652852💋 #buca #şirinyer #gaziemir #balcova #NARLIDERE #göztepe #güzelyalı #uecyol https://t.co/th75gGQlJD	10/11/2020 23:49:35	2
1326311068323483654	selamm ayrıldıkdan sonra geri gelmek degil önemli olan bedeninle ruhun ve kalbinde geri gelmesi her cicekten bal alıcak kadar şerefsiz lerden olmadım ben hic :(  #istanbul #ankara #izmir https://t.co/GBPSgOw7Vm	10/11/2020 23:49:35	2
1326311049071616000	#izmir💕Eve ve otele gelmekteyim💕 23yasinda bugday tenli 1.65boy bayanim. Sadece WHATSAP 💋05366652852💋 #buca #şirinyer #gaziemir #balcova #NARLIDERE #göztepe #güzelyalı #uecyol https://t.co/th75gGQlJD	10/11/2020 23:49:30	2
1326310352456388608	RT @petlebi: #İzmir #Kedi Snow White Omurluk #Yuva https://t.co/KARU4JtF8o https://t.co/rQCFP8W3dj	10/11/2020 23:46:44	0
1326310184587841537	#izmir https://t.co/ut8aNrqv2V	10/11/2020 23:46:04	0
1326309932388528135	#İzmir #Kedi Snow White Omurluk #Yuva https://t.co/KARU4JtF8o https://t.co/rQCFP8W3dj	10/11/2020 23:45:04	0
1326309051131682818	👄 #izmir #karşıyaka ve bunun için ekstra bir durum olmayacağına sevgimin şirinyer 7886 https://t.co/Py9aMyPUvT	10/11/2020 23:41:34	2
1326308530173906945	Neler oluyor? Bu saatte sirenler çalıyor... #izmir	10/11/2020 23:39:29	0
1326308509407997952	😘 #buca #izmir görüşebilirsin sonrası bende olacak ve sana öyle anlar buca 9064 https://t.co/6m1XOM7MGa	10/11/2020 23:39:24	2
1326308377866211328	Hepsi bir döngü .. yok olmadan hiç olamazsın ..yaşadığını yaşatır , yaşattığını yaşarsın..  #izmir #carsamba	10/11/2020 23:38:53	0
1326308249017212928	#izmir #seviyorumbuşehri https://t.co/T5nOlcBca4	10/11/2020 23:38:22	4
1326308007970533376	☺ #bornova #izmir sonra benimle görüşebilirsin bir kere kondom şart olduğunu şemikler 4559 https://t.co/p7Aa0uTT1H	10/11/2020 23:37:25	0
1326307537705111553	@halktvcomtr Allah'a şükür, #Ayda yakasını depremden çekti aldı ama medyadan kurtaramadı.  #izmir	10/11/2020 23:35:33	0
1326307375826014215	Neredesin sen #MustafaKamalataturk #izmir #18811938 https://t.co/SbKMDhlEQx	10/11/2020 23:34:54	0
1326306669266087938	#izmir #alsancak 💅 lar üzerinde etkili bir izlenin bırakmaları içi kendilerine karşıyaka 4359 https://t.co/vm7MhKMIfX	10/11/2020 23:32:06	0
1326305518856646658	#karşıyaka #izmir de programlarına zevkli bir şeyler ilave ettikleri için izmir 1521 https://t.co/wl9CVQYHaC	10/11/2020 23:27:31	0
1326305372089544705	RT @petlebi: #İzmir #Köpek Milo Omuluk #Yuva https://t.co/WBK674UXht https://t.co/AJWc3g0hzb	10/11/2020 23:26:56	0
1326304842273402880	RT @ozlemyucel: #deprem #izmir #selcuk uyku yok yine bize artcilar bitmedi bitmiyor	10/11/2020 23:24:50	0
1326304115027226624	RT @marce4564: #DoğduğunEvKaderindir #Ibrahimçelikkol #DemetÖzdemir #Zeymeh @dogdugunev #izmir  🇦🇷🇦🇷🇦🇷🇦🇷 @tv8 #TV8 https://t.co/lywUB1quIu	10/11/2020 23:21:57	0
1326302746774032392	#DoğduğunEvKaderindir #Ibrahimçelikkol #DemetÖzdemir #Zeymeh @dogdugunev #izmir  🇦🇷🇦🇷🇦🇷🇦🇷 @tv8 #TV8 https://t.co/lywUB1quIu	10/11/2020 23:16:31	0
1326302720320557057	👅 #izmir #alsancak hizmetinde bulunacağıma onlara sınırsız aşk dolu geceler yaşatacağıma küçükpark 7843 https://t.co/ls9E9xEqQj	10/11/2020 23:16:24	2
1326302184141688832	💚 #izmir #bornova için kafanda hiçbir soru işareti kalmadan benimle rahatlıkla karşıyaka 5775 https://t.co/CE6CdD8KNw	10/11/2020 23:14:16	2
1326301675641069568	🧡 #cigli #izmir kişiliğini sana yansıtabilirim bunun için gerekli tedbirler alındıktan çiğli 5075 https://t.co/XZqePaUS3M	10/11/2020 23:12:15	2
1326301372350935046	RT @Deniz23520792: 🍒❥━──➸➽ 5*3*4*3*6*4-62-13💝  💅Ateşli ve muhteşem zevk dolu dakikalar için ara👇  DENÎZ 🌸...   ‿➹⁀➷‿‿➹ ..🔥#izmir Oraları🍒 gec buralara #karsiyaka gel🍒 🍒 buralar sana iyi gelecek🍒  🐦Kanat takıp🐦#cigli  🐦uçmaya hazır mısın?🐦 alaybey METRO CİVARI https://t.co/Q9w0uBWf6y	10/11/2020 23:11:03	2
1326301322900107264	RT @KlaraNonna: 🌺 Hayallerinin Kadınıyım 💫 🌺 Seksin.kralicesiyimmm   ╰ ❥❥❥⇨ #karsiyaka elvan 💮   Sen ve ben Başbaşa 👨‍❤️‍💋‍👨 🎯Rakipsiz olduğumun sende farkındasın🎯 5:3:4.3.6.4.6.2.1.3 #bornova  #menemen #izmir #balatçik #bayraklı #mavisehir #bostanli https://t.co/3S1f4TEa7d	10/11/2020 23:10:51	2
1326301254461566978	#İzmir #Köpek Milo Omuluk #Yuva https://t.co/WBK674UXht https://t.co/AJWc3g0hzb	10/11/2020 23:10:35	2
1326301246479855616	RT @CeReN82771058: 😍 🍑Kaliteli beylerin tercihi  🤵 💅 ince bel ⌛ kıvrımlar süper   🦢Çok enerjik, neşeli, kibar, zarif  👅💋Yalamayı ve seksi seviyorum  🤗öpüşme, sevişme yapıyorum.              CeReN         5*3*4*3*6*4*6213 #karşıyaka #bornova  #menemen #izmir #bayraklı #mavisehir #bostanli https://t.co/Mw7GzvT3eR	10/11/2020 23:10:33	2
